id,ano_jogo,temporada,id_equipe,id_piloto,status_piloto,tipo_carreira
17,2017,1,9,17,1,PILOTO
18,2017,1,9,18,2,PILOTO
19,2017,1,10,19,1,PILOTO
20,2017,1,10,20,2,PILOTO
21,2017,2,1,1,1,PILOTO
22,2017,2,1,2,2,PILOTO
23,2017,2,2,3,1,PILOTO
24,2017,2,2,4,2,PILOTO
25,2017,2,3,5,1,PILOTO
26,2017,2,3,6,2,PILOTO
27,2017,2,4,7,1,PILOTO
28,2017,2,4,8,2,PILOTO
29,2017,2,5,9,1,PILOTO
30,2017,2,6,11,1,PILOTO
32,2017,2,5,10,2,PILOTO
33,2017,2,6,12,2,PILOTO
34,2017,2,7,13,1,PILOTO
35,2017,2,7,14,1,PILOTO
36,2017,2,8,15,1,PILOTO
37,2017,2,8,16,2,PILOTO
38,2017,2,9,17,1,PILOTO
39,2017,2,9,21,2,PILOTO
40,2017,2,10,19,1,PILOTO
41,2017,2,10,20,2,PILOTO
42,2017,3,1,1,1,PILOTO
43,2017,3,1,2,2,PILOTO
44,2017,3,2,3,1,PILOTO
45,2017,3,2,4,2,PILOTO
46,2017,3,3,5,1,PILOTO
47,2017,3,3,6,2,PILOTO
48,2017,3,4,7,1,PILOTO
49,2017,3,4,8,2,PILOTO
50,2017,3,5,9,1,PILOTO
51,2017,3,5,10,2,PILOTO
52,2017,3,6,12,1,PILOTO
53,2017,3,6,21,2,PILOTO
54,2017,3,7,13,1,PILOTO
55,2017,3,7,14,2,PILOTO
56,2017,3,8,15,1,PILOTO
57,2017,3,8,16,2,PILOTO
58,2017,3,9,17,1,PILOTO
59,2017,3,9,18,2,PILOTO
60,2017,3,10,19,1,PILOTO
461,2019,10,29,60,1,PILOTO
460,2019,10,28,63,2,PILOTO
458,2019,10,27,65,2,PILOTO
450,2019,10,23,58,1,PILOTO
449,2019,10,23,43,2,PILOTO
448,2019,10,22,52,2,PILOTO
447,2019,10,22,50,1,PILOTO
446,2019,10,21,55,2,PILOTO
445,2019,10,21,57,1,PILOTO
444,2019,10,30,45,2,PILOTO
443,2019,10,30,49,1,PILOTO
442,2019,10,29,46,2,PILOTO
441,2019,9,29,60,1,PILOTO
440,2019,9,28,61,2,PILOTO
439,2019,9,28,47,1,PILOTO
438,2019,9,27,65,2,PILOTO
437,2019,9,27,53,1,PILOTO
436,2019,9,26,48,2,PILOTO
435,2019,9,26,46,1,PILOTO
434,2019,9,25,59,2,PILOTO
433,2019,9,25,54,1,PILOTO
432,2019,9,24,64,2,PILOTO
431,2019,9,24,55,1,PILOTO
430,2019,9,23,58,1,PILOTO
429,2019,9,23,43,2,PILOTO
428,2019,9,22,52,2,PILOTO
427,2019,9,22,63,1,PILOTO
426,2019,9,21,44,2,PILOTO
425,2019,9,21,57,1,PILOTO
424,2019,9,30,45,2,PILOTO
423,2019,9,30,49,1,PILOTO
422,2019,9,29,50,2,PILOTO
421,2019,8,29,60,1,PILOTO
420,2019,8,28,61,2,PILOTO
419,2019,8,28,47,1,PILOTO
418,2019,8,27,65,2,PILOTO
417,2019,8,27,43,1,PILOTO
416,2019,8,26,48,2,PILOTO
415,2019,8,26,46,1,PILOTO
414,2019,8,25,59,2,PILOTO
413,2019,8,25,54,1,PILOTO
412,2019,8,24,64,2,PILOTO
411,2019,8,24,55,1,PILOTO
410,2019,8,23,53,1,PILOTO
409,2019,8,23,57,2,PILOTO
408,2019,8,22,52,2,PILOTO
407,2019,8,22,63,1,PILOTO
406,2019,8,21,44,2,PILOTO
405,2019,8,21,58,1,PILOTO
404,2019,8,30,45,2,PILOTO
403,2019,8,30,49,1,PILOTO
402,2019,8,29,50,2,PILOTO
401,2019,7,29,60,1,PILOTO
400,2019,7,28,61,2,PILOTO
399,2019,7,28,47,1,PILOTO
398,2019,7,27,65,2,PILOTO
397,2019,7,27,53,1,PILOTO
396,2019,7,26,48,2,PILOTO
395,2019,7,26,46,1,PILOTO
394,2019,7,25,59,2,PILOTO
393,2019,7,25,54,1,PILOTO
392,2019,7,24,64,2,PILOTO
391,2019,7,24,55,1,PILOTO
390,2019,7,23,43,1,PILOTO
389,2019,7,23,52,2,PILOTO
388,2019,7,22,57,2,PILOTO
387,2019,7,22,58,1,PILOTO
386,2019,7,21,44,2,PILOTO
385,2019,7,21,63,1,PILOTO
384,2019,7,30,45,2,PILOTO
383,2019,7,30,49,1,PILOTO
382,2019,7,29,50,2,PILOTO
381,2019,6,29,60,1,PILOTO
380,2019,6,28,61,2,PILOTO
379,2019,6,28,47,1,PILOTO
378,2019,6,27,65,2,PILOTO
377,2019,6,27,53,1,PILOTO
376,2019,6,26,48,2,PILOTO
375,2019,6,26,46,1,PILOTO
374,2019,6,25,52,2,PILOTO
373,2019,6,25,54,1,PILOTO
372,2019,6,24,64,2,PILOTO
371,2019,6,24,55,1,PILOTO
370,2019,6,23,43,1,PILOTO
369,2019,6,23,57,2,PILOTO
368,2019,6,22,51,2,PILOTO
367,2019,6,22,58,1,PILOTO
366,2019,6,21,44,2,PILOTO
365,2019,6,21,63,1,PILOTO
364,2019,6,30,45,2,PILOTO
363,2019,6,30,49,1,PILOTO
362,2019,6,29,50,2,PILOTO
361,2019,5,29,65,1,PILOTO
360,2019,5,28,61,2,PILOTO
359,2019,5,28,47,1,PILOTO
358,2019,5,27,54,2,PILOTO
357,2019,5,27,53,1,PILOTO
356,2019,5,26,48,2,PILOTO
355,2019,5,26,46,1,PILOTO
354,2019,5,25,52,2,PILOTO
353,2019,5,25,43,1,PILOTO
352,2019,5,24,64,2,PILOTO
351,2019,5,24,59,1,PILOTO
350,2019,5,23,55,1,PILOTO
349,2019,5,23,63,2,PILOTO
348,2019,5,22,51,2,PILOTO
347,2019,5,22,58,1,PILOTO
346,2019,5,21,44,2,PILOTO
345,2019,5,21,57,1,PILOTO
344,2019,5,30,45,2,PILOTO
343,2019,5,30,49,1,PILOTO
342,2019,5,29,50,2,PILOTO
341,2019,4,29,65,1,PILOTO
340,2019,4,28,61,2,PILOTO
339,2019,4,28,47,1,PILOTO
338,2019,4,27,54,2,PILOTO
337,2019,4,27,53,1,PILOTO
336,2019,4,26,48,2,PILOTO
335,2019,4,26,50,1,PILOTO
334,2019,4,25,52,2,PILOTO
333,2019,4,25,43,1,PILOTO
332,2019,4,24,64,2,PILOTO
331,2019,4,24,59,1,PILOTO
330,2019,4,23,45,1,PILOTO
329,2019,4,23,63,2,PILOTO
328,2019,4,22,51,2,PILOTO
327,2019,4,22,58,1,PILOTO
326,2019,4,21,44,2,PILOTO
325,2019,4,21,57,1,PILOTO
324,2019,4,30,55,2,PILOTO
323,2019,4,30,49,1,PILOTO
322,2019,4,29,46,2,PILOTO
321,2019,3,29,65,1,PILOTO
320,2019,3,28,61,2,PILOTO
319,2019,3,28,47,1,PILOTO
318,2019,3,27,54,2,PILOTO
317,2019,3,27,53,1,PILOTO
316,2019,3,26,60,2,PILOTO
315,2019,3,26,50,1,PILOTO
314,2019,3,25,52,2,PILOTO
313,2019,3,25,43,1,PILOTO
312,2019,3,24,64,2,PILOTO
311,2019,3,24,59,1,PILOTO
310,2019,3,23,45,1,PILOTO
309,2019,3,23,63,2,PILOTO
308,2019,3,22,51,2,PILOTO
307,2019,3,22,48,1,PILOTO
306,2019,3,21,44,2,PILOTO
305,2019,3,21,57,1,PILOTO
304,2019,3,30,55,2,PILOTO
303,2019,3,30,49,1,PILOTO
302,2019,3,29,46,2,PILOTO
301,2019,2,29,65,1,PILOTO
300,2019,2,28,61,2,PILOTO
299,2019,2,28,47,1,PILOTO
298,2019,2,27,54,2,PILOTO
297,2019,2,27,53,1,PILOTO
296,2019,2,26,60,2,PILOTO
295,2019,2,26,50,1,PILOTO
294,2019,2,25,52,2,PILOTO
293,2019,2,25,51,1,PILOTO
292,2019,2,24,64,2,PILOTO
291,2019,2,24,59,1,PILOTO
290,2019,2,23,45,1,PILOTO
289,2019,2,23,63,2,PILOTO
288,2019,2,22,46,2,PILOTO
287,2019,2,22,48,1,PILOTO
286,2019,2,21,44,2,PILOTO
285,2019,2,21,43,1,PILOTO
284,2019,2,30,55,2,PILOTO
283,2019,2,30,49,1,PILOTO
282,2019,2,29,58,2,PILOTO
281,2019,1,30,64,2,PILOTO
280,2019,1,30,62,1,PILOTO
279,2019,1,29,58,2,PILOTO
278,2019,1,29,65,1,PILOTO
277,2019,1,28,63,2,PILOTO
276,2019,1,28,55,1,PILOTO
275,2019,1,27,54,2,PILOTO
274,2019,1,27,53,1,PILOTO
273,2019,1,26,60,2,PILOTO
272,2019,1,26,50,1,PILOTO
271,2019,1,25,52,2,PILOTO
270,2019,1,25,51,1,PILOTO
269,2019,1,24,59,2,PILOTO
268,2019,1,24,49,1,PILOTO
267,2019,1,23,45,2,PILOTO
266,2019,1,23,47,1,PILOTO
265,2019,1,22,46,2,PILOTO
264,2019,1,22,48,1,PILOTO
263,2019,1,21,44,2,PILOTO
262,2019,1,21,43,1,PILOTO
261,2018,9,20,41,2,PILOTO
260,2018,9,20,40,1,PILOTO
259,2018,9,19,39,2,PILOTO
258,2018,9,19,38,1,PILOTO
257,2018,9,18,37,2,PILOTO
256,2018,9,18,36,1,PILOTO
255,2018,9,17,35,2,PILOTO
254,2018,9,17,34,1,PILOTO
253,2018,9,16,33,2,PILOTO
252,2018,9,16,32,1,PILOTO
251,2018,9,15,31,2,PILOTO
250,2018,9,15,30,1,PILOTO
249,2018,9,14,29,2,PILOTO
248,2018,9,14,28,1,PILOTO
247,2018,9,13,27,2,PILOTO
246,2018,9,13,26,1,PILOTO
245,2018,9,12,25,2,PILOTO
244,2018,9,12,42,1,PILOTO
243,2018,9,11,23,2,PILOTO
242,2018,9,11,22,1,PILOTO
241,2018,8,20,41,2,PILOTO
240,2018,8,20,40,1,PILOTO
239,2018,8,19,39,2,PILOTO
238,2018,8,19,38,1,PILOTO
237,2018,8,18,37,2,PILOTO
236,2018,8,18,36,1,PILOTO
235,2018,8,17,35,2,PILOTO
234,2018,8,17,34,1,PILOTO
233,2018,8,16,33,2,PILOTO
232,2018,8,16,32,1,PILOTO
231,2018,8,15,31,2,PILOTO
230,2018,8,15,30,1,PILOTO
229,2018,8,14,29,2,PILOTO
228,2018,8,14,28,1,PILOTO
227,2018,8,13,27,2,PILOTO
226,2018,8,13,26,1,PILOTO
225,2018,8,12,25,2,PILOTO
224,2018,8,12,42,1,PILOTO
223,2018,8,11,23,2,PILOTO
222,2018,8,11,22,1,PILOTO
221,2018,7,20,41,2,PILOTO
220,2018,7,20,40,1,PILOTO
219,2018,7,19,39,2,PILOTO
218,2018,7,19,38,1,PILOTO
217,2018,7,18,37,2,PILOTO
216,2018,7,18,36,1,PILOTO
215,2018,7,17,35,2,PILOTO
214,2018,7,17,34,1,PILOTO
213,2018,7,16,33,2,PILOTO
212,2018,7,16,32,1,PILOTO
211,2018,7,15,31,2,PILOTO
210,2018,7,15,30,1,PILOTO
209,2018,7,14,29,2,PILOTO
208,2018,7,14,28,1,PILOTO
207,2018,7,13,27,2,PILOTO
206,2018,7,13,26,1,PILOTO
205,2018,7,12,25,2,PILOTO
204,2018,7,12,42,1,PILOTO
203,2018,7,11,23,2,PILOTO
202,2018,7,11,22,1,PILOTO
201,2018,6,20,41,2,PILOTO
200,2018,6,20,40,1,PILOTO
199,2018,6,19,39,2,PILOTO
198,2018,6,19,38,1,PILOTO
197,2018,6,18,37,2,PILOTO
196,2018,6,18,36,1,PILOTO
195,2018,6,17,35,2,PILOTO
194,2018,6,17,34,1,PILOTO
193,2018,6,16,33,2,PILOTO
192,2018,6,16,32,1,PILOTO
191,2018,6,15,31,2,PILOTO
190,2018,6,15,30,1,PILOTO
189,2018,6,14,29,2,PILOTO
188,2018,6,14,28,1,PILOTO
187,2018,6,13,27,2,PILOTO
186,2018,6,13,26,1,PILOTO
185,2018,6,12,25,2,PILOTO
184,2018,6,12,42,1,PILOTO
183,2018,6,11,23,2,PILOTO
182,2018,6,11,22,1,PILOTO
181,2018,5,20,41,2,PILOTO
180,2018,5,20,40,1,PILOTO
179,2018,5,19,39,2,PILOTO
178,2018,5,19,38,1,PILOTO
177,2018,5,18,37,2,PILOTO
176,2018,5,18,36,1,PILOTO
175,2018,5,17,35,2,PILOTO
174,2018,5,17,34,1,PILOTO
173,2018,5,16,33,2,PILOTO
172,2018,5,16,32,1,PILOTO
171,2018,5,15,31,2,PILOTO
170,2018,5,15,30,1,PILOTO
169,2018,5,14,29,2,PILOTO
168,2018,5,14,28,1,PILOTO
167,2018,5,13,27,2,PILOTO
166,2018,5,13,42,1,PILOTO
165,2018,5,12,25,2,PILOTO
164,2018,5,12,24,1,PILOTO
163,2018,5,11,23,2,PILOTO
162,2018,5,11,22,1,PILOTO
161,2018,4,20,41,2,PILOTO
160,2018,4,20,40,1,PILOTO
159,2018,4,19,39,2,PILOTO
158,2018,4,19,38,1,PILOTO
157,2018,4,18,37,2,PILOTO
156,2018,4,18,36,1,PILOTO
155,2018,4,17,35,2,PILOTO
154,2018,4,17,34,1,PILOTO
153,2018,4,16,33,2,PILOTO
152,2018,4,16,32,1,PILOTO
151,2018,4,15,31,2,PILOTO
150,2018,4,15,30,1,PILOTO
149,2018,4,14,29,2,PILOTO
148,2018,4,14,28,1,PILOTO
147,2018,4,13,27,2,PILOTO
146,2018,4,13,42,1,PILOTO
145,2018,4,12,25,2,PILOTO
144,2018,4,12,24,1,PILOTO
143,2018,4,11,23,2,PILOTO
142,2018,4,11,22,1,PILOTO
141,2018,3,20,41,2,PILOTO
140,2018,3,20,40,1,PILOTO
139,2018,3,19,39,2,PILOTO
138,2018,3,19,38,1,PILOTO
137,2018,3,18,37,2,PILOTO
136,2018,3,18,36,1,PILOTO
135,2018,3,17,35,2,PILOTO
134,2018,3,17,34,1,PILOTO
133,2018,3,16,33,2,PILOTO
132,2018,3,16,32,1,PILOTO
131,2018,3,15,31,2,PILOTO
130,2018,3,15,30,1,PILOTO
129,2018,3,14,29,2,PILOTO
128,2018,3,14,28,1,PILOTO
127,2018,3,13,27,2,PILOTO
126,2018,3,13,42,1,PILOTO
125,2018,3,12,25,2,PILOTO
124,2018,3,12,24,1,PILOTO
123,2018,3,11,23,2,PILOTO
122,2018,3,11,22,1,PILOTO
121,2018,2,20,41,2,PILOTO
120,2018,2,20,40,1,PILOTO
119,2018,2,19,39,2,PILOTO
118,2018,2,19,38,1,PILOTO
117,2018,2,18,37,2,PILOTO
116,2018,2,18,36,1,PILOTO
115,2018,2,17,35,2,PILOTO
114,2018,2,17,34,1,PILOTO
113,2018,2,16,33,2,PILOTO
112,2018,2,16,32,1,PILOTO
111,2018,2,15,31,2,PILOTO
110,2018,2,15,30,1,PILOTO
109,2018,2,14,29,2,PILOTO
108,2018,2,14,28,1,PILOTO
107,2018,2,13,27,2,PILOTO
106,2018,2,13,42,1,PILOTO
105,2018,2,12,25,2,PILOTO
104,2018,2,12,24,1,PILOTO
103,2018,2,11,23,2,PILOTO
102,2018,2,11,22,1,PILOTO
101,2018,1,20,41,2,PILOTO
100,2018,1,20,40,1,PILOTO
99,2018,1,19,39,2,PILOTO
98,2018,1,19,38,1,PILOTO
97,2018,1,18,37,2,PILOTO
96,2018,1,18,36,1,PILOTO
95,2018,1,17,35,2,PILOTO
94,2018,1,17,34,1,PILOTO
93,2018,1,16,33,2,PILOTO
92,2018,1,16,32,1,PILOTO
91,2018,1,15,31,2,PILOTO
90,2018,1,15,30,1,PILOTO
89,2018,1,14,29,2,PILOTO
88,2018,1,14,28,1,PILOTO
87,2018,1,13,27,2,PILOTO
86,2018,1,13,42,1,PILOTO
85,2018,1,12,25,2,PILOTO
84,2018,1,12,24,1,PILOTO
83,2018,1,11,23,2,PILOTO
82,2018,1,11,22,1,PILOTO
81,2017,4,10,20,2,PILOTO
80,2017,4,10,19,1,PILOTO
79,2017,4,9,18,2,PILOTO
78,2017,4,9,17,1,PILOTO
77,2017,4,8,16,2,PILOTO
76,2017,4,8,15,1,PILOTO
75,2017,4,7,14,2,PILOTO
74,2017,4,7,13,1,PILOTO
73,2017,4,6,12,2,PILOTO
72,2017,4,6,11,1,PILOTO
71,2017,4,5,10,2,PILOTO
70,2017,4,5,9,1,PILOTO
69,2017,4,4,21,2,PILOTO
68,2017,4,4,7,1,PILOTO
67,2017,4,3,6,2,PILOTO
66,2017,4,3,5,1,PILOTO
65,2017,4,2,4,2,PILOTO
64,2017,4,2,3,1,PILOTO
63,2017,4,1,2,2,PILOTO
62,2017,4,1,1,1,PILOTO
61,2017,3,10,20,2,PILOTO
