Id_Classificacao,Id_Piloto,Ano_Jogo,Temporada,Pos_Prova1,Pos_Prova2,Pos_Prova3,Pos_Prova4,Pos_Prova5,Pos_Prova6,Pos_Prova7,Pos_Prova8,Pos_Prova9,Pos_Prova10,Pos_Prova11,Pos_Prova12,Pos_Prova13,Pos_Prova14,Pos_Prova15,Pos_Prova16,Pos_Prova17,Pos_Prova18,Pos_Prova19,Pos_Prova20,Total_Pontos,Pos_Prova21,Pos_Prova22,Pos_Prova23,Pos_Prova24,Pos_Prova25,Tipo_Carreira
438,205,2024,8,0,0,12,0,0,0,0,18,0,0,0,0,0,18,0,17,,,,,,,,,,,"Piloto"
439,212,2024,8,0,0,10,0,0,0,0,16,0,0,0,0,0,16,0,14,,,,,,,,,,,"Piloto"
440,202,2024,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
441,204,2024,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
442,188,2024,9,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
443,206,2024,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
444,186,2024,9,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
165,155,2023,3,0,0,13,0,0,0,0,0,13,0,7,0,7,0,0,0,,,,,,,,,,,"Piloto"
166,162,2023,3,0,0,3,0,0,0,0,0,8,0,10,0,9,0,7,0,,,,,,,,,,,"Piloto"
167,163,2023,3,0,0,8,0,0,0,0,0,0,0,6,0,8,0,3,0,,,,,,,,,,,"Piloto"
168,160,2023,3,0,0,12,0,0,0,0,0,10,0,2,0,13,0,10,0,,,,,,,,,,,"Piloto"
169,161,2023,3,0,0,14,0,0,0,0,0,6,0,8,0,3,0,4,0,,,,,,,,,,,"Piloto"
170,168,2023,3,0,0,17,0,0,0,0,0,17,0,12,0,14,0,17,0,,,,,,,,,,,"Piloto"
171,172,2023,3,0,0,19,0,0,0,0,0,12,0,13,0,12,0,13,0,,,,,,,,,,,"Piloto"
172,173,2023,3,0,0,11,0,0,0,0,0,18,0,16,0,19,0,16,0,,,,,,,,,,,"Piloto"
173,177,2023,3,0,0,9,0,0,0,0,0,7,0,19,0,11,0,9,0,,,,,,,,,,,"Piloto"
174,164,2023,3,0,0,15,0,0,0,0,0,9,0,18,0,15,0,18,0,,,,,,,,,,,"Piloto"
175,165,2023,3,0,0,20,0,0,0,0,0,14,0,11,0,17,0,15,0,,,,,,,,,,,"Piloto"
176,170,2023,3,0,0,18,0,0,0,0,0,19,0,20,0,18,0,14,0,,,,,,,,,,,"Piloto"
177,171,2023,3,0,0,16,0,0,0,0,0,15,0,17,0,16,0,12,0,,,,,,,,,,,"Piloto"
178,167,2023,4,0,0,8,0,0,0,0,0,3,0,12,0,5,0,16,0,,,,,,,,,,,"Piloto"
179,176,2023,4,0,0,2,0,0,0,0,0,1,0,1,0,7,0,1,0,,,,,,,,,,,"Piloto"
180,178,2023,4,0,0,10,0,0,0,0,0,13,0,3,0,0,0,5,0,,,,,,,,,,,"Piloto"
181,163,2023,4,0,0,1,0,0,0,0,0,9,0,7,0,8,0,0,0,,,,,,,,,,,"Piloto"
182,162,2023,4,0,0,3,0,0,0,0,0,2,0,4,0,3,0,3,0,,,,,,,,,,,"Piloto"
183,159,2023,4,0,0,4,0,0,0,0,0,4,0,6,0,1,0,2,0,,,,,,,,,,,"Piloto"
184,156,2023,4,0,0,6,0,0,0,0,0,8,0,5,0,6,0,7,0,,,,,,,,,,,"Piloto"
185,157,2023,4,0,0,5,0,0,0,0,0,5,0,2,0,2,0,4,0,,,,,,,,,,,"Piloto"
186,160,2023,4,0,0,12,0,0,0,0,0,11,0,9,0,9,0,9,0,,,,,,,,,,,"Piloto"
187,161,2023,4,0,0,11,0,0,0,0,0,10,0,11,0,10,0,11,0,,,,,,,,,,,"Piloto"
188,154,2023,4,0,0,9,0,0,0,0,0,6,0,8,0,17,0,6,0,,,,,,,,,,,"Piloto"
189,155,2023,4,0,0,7,0,0,0,0,0,7,0,10,0,4,0,10,0,,,,,,,,,,,"Piloto"
190,168,2023,4,0,0,18,0,0,0,0,0,0,0,17,0,16,0,17,0,,,,,,,,,,,"Piloto"
191,172,2023,4,0,0,16,0,0,0,0,0,16,0,18,0,13,0,12,0,,,,,,,,,,,"Piloto"
192,173,2023,4,0,0,17,0,0,0,0,0,18,0,13,0,11,0,14,0,,,,,,,,,,,"Piloto"
193,177,2023,4,0,0,13,0,0,0,0,0,12,0,14,0,18,0,8,0,,,,,,,,,,,"Piloto"
194,170,2023,4,0,0,20,0,0,0,0,0,17,0,15,0,15,0,0,0,,,,,,,,,,,"Piloto"
195,171,2023,4,0,0,15,0,0,0,0,0,0,0,20,0,0,0,13,0,,,,,,,,,,,"Piloto"
196,164,2023,4,0,0,14,0,0,0,0,0,14,0,19,0,12,0,15,0,,,,,,,,,,,"Piloto"
197,165,2023,4,0,0,19,0,0,0,0,0,15,0,16,0,14,0,18,0,,,,,,,,,,,"Piloto"
198,167,2023,5,0,0,2,0,0,0,0,0,2,0,10,0,7,0,10,0,,,,,,,,,,,"Piloto"
199,176,2023,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,"Piloto"
200,162,2023,5,0,0,17,0,0,0,0,0,8,0,14,0,5,0,3,0,,,,,,,,,,,"Piloto"
201,159,2023,5,0,0,14,0,0,0,0,0,11,0,11,0,1,0,6,0,,,,,,,,,,,"Piloto"
202,156,2023,5,0,0,7,0,0,0,0,0,7,0,5,0,10,0,0,0,,,,,,,,,,,"Piloto"
203,157,2023,5,0,0,9,0,0,0,0,0,4,0,7,0,2,0,1,0,,,,,,,,,,,"Piloto"
204,154,2023,5,0,0,6,0,0,0,0,0,0,0,6,0,6,0,5,0,,,,,,,,,,,"Piloto"
205,155,2023,5,0,0,8,0,0,0,0,0,9,0,13,0,11,0,9,0,,,,,,,,,,,"Piloto"
206,178,2023,5,0,0,16,0,0,0,0,0,18,0,8,0,12,0,12,0,,,,,,,,,,,"Piloto"
207,163,2023,5,0,0,11,0,0,0,0,0,12,0,12,0,13,0,8,0,,,,,,,,,,,"Piloto"
208,160,2023,5,0,0,3,0,0,0,0,0,6,0,2,0,8,0,7,0,,,,,,,,,,,"Piloto"
209,161,2023,5,0,0,5,0,0,0,0,0,3,0,3,0,3,0,4,0,,,,,,,,,,,"Piloto"
210,173,2023,5,0,0,10,0,0,0,0,0,10,0,9,0,9,0,11,0,,,,,,,,,,,"Piloto"
211,177,2023,5,0,0,4,0,0,0,0,0,5,0,4,0,4,0,2,0,,,,,,,,,,,"Piloto"
212,170,2023,5,0,0,13,0,0,0,0,0,13,0,20,0,0,0,16,0,,,,,,,,,,,"Piloto"
213,171,2023,5,0,0,19,0,0,0,0,0,17,0,18,0,0,0,17,0,,,,,,,,,,,"Piloto"
214,164,2023,5,0,0,12,0,0,0,0,0,15,0,16,0,0,0,13,0,,,,,,,,,,,"Piloto"
215,165,2023,5,0,0,18,0,0,0,0,0,19,0,17,0,0,0,18,0,,,,,,,,,,,"Piloto"
216,168,2023,5,0,0,20,0,0,0,0,0,16,0,19,0,0,0,15,0,,,,,,,,,,,"Piloto"
217,172,2023,5,0,0,15,0,0,0,0,0,14,0,15,0,14,0,14,0,,,,,,,,,,,"Piloto"
218,167,2023,6,0,0,12,0,0,0,0,0,13,0,0,3,0,0,11,0,,,,,,,,,,,"Piloto"
219,176,2023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
220,160,2023,6,0,0,5,0,0,0,0,0,3,0,0,0,0,0,12,0,,,,,,,,,,,"Piloto"
501,224,2025,3,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,,,,,,,,,,,"Piloto"
502,217,2025,3,0,0,5,0,0,0,0,0,0,5,0,0,0,1,0,2,,,,,,,,,,,"Piloto"
503,235,2025,3,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,9,,,,,,,,,,,"Piloto"
504,219,2025,3,0,0,9,0,0,0,0,0,0,10,0,0,0,6,0,7,,,,,,,,,,,"Piloto"
505,220,2025,3,0,0,8,0,0,0,0,0,0,3,0,0,0,8,0,6,,,,,,,,,,,"Piloto"
506,215,2025,3,0,0,7,0,0,0,0,0,0,2,0,0,0,3,0,16,,,,,,,,,,,"Piloto"
507,216,2025,3,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,5,,,,,,,,,,,"Piloto"
508,234,2025,3,0,0,17,0,0,0,0,0,0,16,0,0,0,5,0,4,,,,,,,,,,,"Piloto"
509,233,2025,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
510,232,2025,3,0,0,12,0,0,0,0,0,0,18,0,0,0,9,0,13,,,,,,,,,,,"Piloto"
511,225,2025,3,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
512,226,2025,3,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,18,,,,,,,,,,,"Piloto"
513,228,2025,3,0,0,16,0,0,0,0,0,0,20,0,0,0,7,0,14,,,,,,,,,,,"Piloto"
514,229,2025,3,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,12,,,,,,,,,,,"Piloto"
515,230,2025,3,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,11,,,,,,,,,,,"Piloto"
516,221,2025,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,,,,,,,,,,,"Piloto"
517,222,2025,3,0,0,15,0,0,0,0,0,0,9,0,0,0,12,0,10,,,,,,,,,,,"Piloto"
518,231,2025,3,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,17,,,,,,,,,,,"Piloto"
519,236,2025,3,0,0,18,0,0,0,0,0,0,19,0,0,0,11,0,15,,,,,,,,,,,"Piloto"
520,217,2025,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,,,,,,,,,,,"Piloto"
521,235,2025,4,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,"Piloto"
522,223,2025,4,0,0,6,0,0,0,0,0,0,4,0,0,0,1,0,1,,,,,,,,,,,"Piloto"
523,224,2025,4,0,0,2,0,0,0,0,0,0,9,0,0,0,7,0,2,,,,,,,,,,,"Piloto"
524,215,2025,4,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,5,,,,,,,,,,,"Piloto"
525,216,2025,4,0,0,5,0,0,0,0,0,0,3,0,0,0,6,0,3,,,,,,,,,,,"Piloto"
526,234,2025,4,0,0,7,0,0,0,0,0,0,7,0,0,0,13,0,7,,,,,,,,,,,"Piloto"
527,233,2025,4,0,0,9,0,0,0,0,0,0,10,0,0,0,9,0,8,,,,,,,,,,,"Piloto"
528,219,2025,4,0,0,4,0,0,0,0,0,0,5,0,0,0,5,0,4,,,,,,,,,,,"Piloto"
557,236,2025,5,0,0,20,0,0,0,0,0,0,16,0,0,0,18,0,12,,,,,,,,,,,"Piloto"
558,237,2025,5,0,0,12,0,0,0,0,0,0,13,0,0,0,10,0,17,,,,,,,,,,,"Piloto"
559,228,2025,5,0,0,18,0,0,0,0,0,0,17,0,0,0,20,0,15,,,,,,,,,,,"Piloto"
560,217,2025,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
561,235,2025,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
562,223,2025,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
563,224,2025,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
564,215,2025,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
565,216,2025,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
566,219,2025,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
567,220,2025,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
568,232,2025,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
569,229,2025,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
570,236,2025,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
571,233,2025,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
572,226,2025,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
573,230,2025,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
574,221,2025,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
575,222,2025,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
576,231,2025,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
577,238,2025,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
578,237,2025,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
579,228,2025,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
1,125,2022,1,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,0,,,,,,,,,,,"Piloto"
2,126,2022,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,,,,,,,,,,,"Piloto"
3,127,2022,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,,,,,,,,,,,"Piloto"
4,128,2022,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,,,,,,,,,,,"Piloto"
5,129,2022,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,,,,,,"Piloto"
6,130,2022,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,7,0,,,,,,,,,,,"Piloto"
7,131,2022,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,,,,,,,,,,,"Piloto"
8,132,2022,1,0,0,8,0,0,0,0,0,0,11,0,0,0,0,11,0,,,,,,,,,,,"Piloto"
221,161,2023,6,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,,,,,,,,,,,"Piloto"
222,156,2023,6,0,0,1,0,0,0,0,0,9,0,0,7,0,0,2,0,,,,,,,,,,,"Piloto"
223,163,2023,6,0,0,2,0,0,0,0,0,4,0,0,6,0,0,0,0,,,,,,,,,,,"Piloto"
224,154,2023,6,0,0,3,0,0,0,0,0,8,0,0,2,0,0,8,0,,,,,,,,,,,"Piloto"
225,155,2023,6,0,0,7,0,0,0,0,0,11,0,0,0,0,0,5,0,,,,,,,,,,,"Piloto"
226,173,2023,6,0,0,8,0,0,0,0,0,12,0,0,0,0,0,10,0,,,,,,,,,,,"Piloto"
227,177,2023,6,0,0,9,0,0,0,0,0,10,0,0,0,0,0,7,0,,,,,,,,,,,"Piloto"
228,162,2023,6,0,0,6,0,0,0,0,0,1,0,0,4,0,0,6,0,,,,,,,,,,,"Piloto"
229,159,2023,6,0,0,10,0,0,0,0,0,7,0,0,0,0,0,9,0,,,,,,,,,,,"Piloto"
230,178,2023,6,0,0,17,0,0,0,0,0,6,0,0,0,0,0,3,0,,,,,,,,,,,"Piloto"
231,171,2023,6,0,0,11,0,0,0,0,0,5,0,0,1,0,0,1,0,,,,,,,,,,,"Piloto"
232,179,2023,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
233,165,2023,6,0,0,19,0,0,0,0,0,18,0,0,0,0,0,16,0,,,,,,,,,,,"Piloto"
234,168,2023,6,0,0,16,0,0,0,0,0,19,0,0,0,0,0,15,0,,,,,,,,,,,"Piloto"
235,180,2023,6,0,0,15,0,0,0,0,0,16,0,0,0,0,0,13,0,,,,,,,,,,,"Piloto"
236,170,2023,6,0,0,13,0,0,0,0,0,17,0,0,0,0,0,17,0,,,,,,,,,,,"Piloto"
237,172,2023,6,0,0,14,0,0,0,0,0,15,0,0,0,0,0,18,0,,,,,,,,,,,"Piloto"
238,176,2023,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,"Piloto"
239,180,2023,7,0,0,9,0,0,0,0,0,2,0,0,3,0,0,0,0,,,,,,,,,,,"Piloto"
240,162,2023,7,0,0,8,0,0,0,0,0,3,0,0,5,0,0,9,0,,,,,,,,,,,"Piloto"
241,182,2023,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
242,156,2023,7,0,0,3,0,0,0,0,0,10,0,0,11,0,0,8,0,,,,,,,,,,,"Piloto"
243,163,2023,7,0,0,5,0,0,0,0,0,6,0,0,2,0,0,3,0,,,,,,,,,,,"Piloto"
244,178,2023,7,0,0,7,0,0,0,0,0,18,0,0,4,0,0,6,0,,,,,,,,,,,"Piloto"
245,171,2023,7,0,0,2,0,0,0,0,0,4,0,0,7,0,0,5,0,,,,,,,,,,,"Piloto"
246,167,2023,7,0,0,11,0,0,0,0,0,11,0,0,13,0,0,13,0,,,,,,,,,,,"Piloto"
247,172,2023,7,0,0,14,0,0,0,0,0,7,0,0,10,0,0,4,0,,,,,,,,,,,"Piloto"
248,160,2023,7,0,0,10,0,0,0,0,0,12,0,0,8,0,0,14,0,,,,,,,,,,,"Piloto"
249,161,2023,7,0,0,4,0,0,0,0,0,13,0,0,6,0,0,7,0,,,,,,,,,,,"Piloto"
250,173,2023,7,0,0,13,0,0,0,0,0,5,0,0,15,0,0,18,0,,,,,,,,,,,"Piloto"
251,177,2023,7,0,0,12,0,0,0,0,0,9,0,0,12,0,0,10,0,,,,,,,,,,,"Piloto"
252,181,2023,7,0,0,17,0,0,0,0,0,14,0,0,14,0,0,11,0,,,,,,,,,,,"Piloto"
253,165,2023,7,0,0,16,0,0,0,0,0,16,0,0,16,0,0,12,0,,,,,,,,,,,"Piloto"
254,168,2023,7,0,0,20,0,0,0,0,0,17,0,0,0,0,0,19,0,,,,,,,,,,,"Piloto"
255,183,2023,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,15,0,,,,,,,,,,,"Piloto"
256,170,2023,7,0,0,18,0,0,0,0,0,15,0,0,17,0,0,16,0,,,,,,,,,,,"Piloto"
257,179,2023,7,0,0,15,0,0,0,0,0,19,0,0,0,0,0,17,0,,,,,,,,,,,"Piloto"
258,159,2023,7,0,0,0,0,0,0,0,0,8,0,0,9,0,0,2,0,,,,,,,,,,,"Piloto"
259,176,2023,8,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
260,180,2023,8,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
261,178,2023,8,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
262,171,2023,8,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
263,162,2023,8,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
264,184,2023,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
265,156,2023,8,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
266,163,2023,8,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
267,167,2023,8,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
268,182,2023,8,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
269,173,2023,8,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
270,177,2023,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
271,160,2023,8,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
272,185,2023,8,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
273,181,2023,8,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
274,165,2023,8,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
275,168,2023,8,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
276,183,2023,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
277,170,2023,8,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
278,179,2023,8,0,0,20,0,0,0,0,0,13,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
279,172,2023,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
280,186,2024,1,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,4,,,,,,,,,,,"Piloto"
281,187,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,,,,,,,,,,,"Piloto"
282,188,2024,1,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,,,,,,,,,,,"Piloto"
283,189,2024,1,0,0,6,0,0,0,0,7,0,0,0,0,0,5,0,14,,,,,,,,,,,"Piloto"
284,190,2024,1,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,6,,,,,,,,,,,"Piloto"
285,191,2024,1,0,0,14,0,0,0,0,1,0,0,0,0,0,12,0,3,,,,,,,,,,,"Piloto"
286,192,2024,1,0,0,9,0,0,0,0,10,0,0,0,0,0,11,0,13,,,,,,,,,,,"Piloto"
287,193,2024,1,0,0,8,0,0,0,0,13,0,0,0,0,0,14,0,11,,,,,,,,,,,"Piloto"
288,194,2024,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,,,,,,,,,,,"Piloto"
289,195,2024,1,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,2,,,,,,,,,,,"Piloto"
290,196,2024,1,0,0,18,0,0,0,0,16,0,0,0,0,0,13,0,15,,,,,,,,,,,"Piloto"
291,206,2024,1,0,0,11,0,0,0,0,8,0,0,0,0,0,16,0,9,,,,,,,,,,,"Piloto"
292,198,2024,1,0,0,5,0,0,0,0,6,0,0,0,0,0,8,0,5,,,,,,,,,,,"Piloto"
293,199,2024,1,0,0,15,0,0,0,0,9,0,0,0,0,0,9,0,8,,,,,,,,,,,"Piloto"
294,200,2024,1,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,16,,,,,,,,,,,"Piloto"
295,201,2024,1,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,17,,,,,,,,,,,"Piloto"
296,203,2024,1,0,0,17,0,0,0,0,15,0,0,0,0,0,18,0,10,,,,,,,,,,,"Piloto"
297,202,2024,1,0,0,10,0,0,0,0,14,0,0,0,0,0,17,0,12,,,,,,,,,,,"Piloto"
298,204,2024,1,0,0,16,0,0,0,0,11,0,0,0,0,0,10,0,18,,,,,,,,,,,"Piloto"
299,205,2024,1,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,19,,,,,,,,,,,"Piloto"
300,187,2024,2,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,2,,,,,,,,,,,"Piloto"
301,195,2024,2,0,0,9,0,0,0,0,3,0,0,0,0,0,2,0,4,,,,,,,,,,,"Piloto"
302,186,2024,2,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,9,,,,,,,,,,,"Piloto"
303,194,2024,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,,,,,,,,,,,"Piloto"
304,188,2024,2,0,0,2,0,0,0,0,6,0,0,0,0,0,1,0,10,,,,,,,,,,,"Piloto"
305,189,2024,2,0,0,4,0,0,0,0,8,0,0,0,0,0,5,0,0,,,,,,,,,,,"Piloto"
306,190,2024,2,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,7,,,,,,,,,,,"Piloto"
307,191,2024,2,0,0,8,0,0,0,0,5,0,0,0,0,0,6,0,5,,,,,,,,,,,"Piloto"
308,198,2024,2,0,0,6,0,0,0,0,9,0,0,0,0,0,4,0,3,,,,,,,,,,,"Piloto"
309,206,2024,2,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,1,,,,,,,,,,,"Piloto"
310,196,2024,2,0,0,12,0,0,0,0,18,0,0,0,0,0,13,0,13,,,,,,,,,,,"Piloto"
311,197,2024,2,0,0,16,0,0,0,0,15,0,0,0,0,0,10,0,16,,,,,,,,,,,"Piloto"
312,192,2024,2,0,0,10,0,0,0,0,12,0,0,0,0,0,14,0,0,,,,,,,,,,,"Piloto"
313,193,2024,2,0,0,15,0,0,0,0,11,0,0,0,0,0,11,0,12,,,,,,,,,,,"Piloto"
314,203,2024,2,0,0,13,0,0,0,0,13,0,0,0,0,0,16,0,17,,,,,,,,,,,"Piloto"
315,202,2024,2,0,0,11,0,0,0,0,14,0,0,0,0,0,18,0,11,,,,,,,,,,,"Piloto"
316,204,2024,2,0,0,14,0,0,0,0,10,0,0,0,0,0,12,0,8,,,,,,,,,,,"Piloto"
317,205,2024,2,0,0,18,0,0,0,0,17,0,0,0,0,0,17,0,14,,,,,,,,,,,"Piloto"
318,199,2024,2,0,0,17,0,0,0,0,16,0,0,0,0,0,15,0,15,,,,,,,,,,,"Piloto"
319,201,2024,2,0,0,19,0,0,0,0,0,0,0,0,0,0,9,0,18,,,,,,,,,,,"Piloto"
320,198,2024,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,7,,,,,,,,,,,"Piloto"
321,206,2024,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,,,,,,,,,,,"Piloto"
322,186,2024,3,0,0,6,0,0,0,0,1,0,0,0,0,0,2,0,9,,,,,,,,,,,"Piloto"
323,194,2024,3,0,0,12,0,0,0,0,15,0,0,0,0,0,3,0,2,,,,,,,,,,,"Piloto"
324,190,2024,3,0,0,10,0,0,0,0,4,0,0,0,0,0,6,0,10,,,,,,,,,,,"Piloto"
325,191,2024,3,0,0,18,0,0,0,0,6,0,0,0,0,0,5,0,6,,,,,,,,,,,"Piloto"
326,188,2024,3,0,0,4,0,0,0,0,5,0,0,0,0,0,1,0,3,,,,,,,,,,,"Piloto"
327,189,2024,3,0,0,16,0,0,0,0,10,0,0,0,0,0,8,0,8,,,,,,,,,,,"Piloto"
328,187,2024,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5,,,,,,,,,,,"Piloto"
329,195,2024,3,0,0,3,0,0,0,0,17,0,0,0,0,0,7,0,4,,,,,,,,,,,"Piloto"
330,192,2024,3,0,0,15,0,0,0,0,7,0,0,0,0,0,11,0,11,,,,,,,,,,,"Piloto"
331,193,2024,3,0,0,7,0,0,0,0,9,0,0,0,0,0,12,0,14,,,,,,,,,,,"Piloto"
332,208,2024,3,0,0,19,0,0,0,0,16,0,0,0,0,0,16,0,15,,,,,,,,,,,"Piloto"
333,202,2024,3,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,13,,,,,,,,,,,"Piloto"
334,204,2024,3,0,0,9,0,0,0,0,13,0,0,0,0,0,9,0,12,,,,,,,,,,,"Piloto"
